Département,Ville ,code postal,population,superficie
51,FAVEROLLES-ET-COEMY,51170,500,5.48
51,ALLIANCELLES,51250,100,6.93
51,VINAY,51200,500,3.09
51,CHAVOT-COURCOURT,51200,400,4.42
51,LA NEUVILLE-AU-PONT,51800,600,15.11
51,CHATILLON-SUR-BROUE,51290,100,6.63
51,MASSIGES,51800,0,8.19
51,SAINT-ETIENNE-AU-TEMPLE,51460,600,11.94
51,FLAVIGNY,51190,200,7.98
51,COURCEMAIN,51260,100,9.96
51,VERZY,51380,1100,13.37
51,VRAUX,51150,500,12.8
51,PRUNAY,51360,1000,18.41
51,VERRIERES,51800,400,5.8
51,VERZENAY,51360,1100,10.62
51,EUVY,51230,100,14.43
51,CHAINTRIX-BIERGES,51130,300,10.31
51,SOMME-YEVRE,51330,100,21.57
51,VILLERS-AUX-NOEUDS,51500,200,6.44
51,LE BAIZIL,51270,300,14.49
51,PEAS,51120,100,7.69
51,LA CROIX-EN-CHAMPAGNE,51600,100,16.58
51,ANTHENAY,51700,100,6.64
51,POIX,51460,100,14.72
51,AVIZE,51190,1600,7.62
51,LES ISTRES-ET-BURY,51190,100,5.15
51,GUEUX,51390,1800,8.86
51,CONTAULT,51330,100,9.62
51,MAREUIL-LE-PORT,51700,1300,8.96
51,THAAS,51230,100,10.47
51,TALUS-SAINT-PRIX,51270,100,6.2
51,CHATILLON-SUR-MORIN,51310,200,18.05
51,HAUSSIGNEMONT,51300,300,2.78
51,SUIZY-LE-FRANC,51270,100,6.05
51,VILLE-EN-TARDENOIS,51170,600,11.2
51,FLORENT-EN-ARGONNE,51800,200,12.29
51,DAMERY,51480,1500,15.44
51,LE THOULT-TROSNAY,51210,100,14.89
51,LE CHATELIER,51330,100,10.7
51,HOURGES,51140,100,4.34
51,COURLANDON,51170,300,3.4
51,SAINT-LUMIER-EN-CHAMPAGNE,51300,200,8.56
51,SAINT-REMY-SUR-BUSSY,51600,300,34.65
51,LACHY,51120,300,16.89
51,MONDEMENT-MONTGIVROUX,51120,0,7.37
51,LES GRANDES-LOGES,51400,300,12.82
51,LOIVRE,51220,1100,10.24
51,ESCLAVOLLES-LUREY,51260,500,9.47
51,ROSNAY,51390,300,5.54
51,GIONGES,51130,100,10.75
51,SAINT-EUPHRAISE-ET-CLAIRIZET,51390,200,4.91
51,PLEURS,51230,800,16.72
51,TRESLON,51140,200,3.97
51,SAINT-THOMAS-EN-ARGONNE,51800,0,4.43
51,CHENAY,51140,300,3.89
51,LANDRICOURT,51290,100,5.88
51,PRINGY,51300,400,15.34
51,VAUCLERC,51300,500,6.09
51,BETTANCOURT-LA-LONGUE,51330,100,6.09
51,VERDON,51210,200,11.39
51,PIERRE-MORAINS,51130,100,13.44
51,COUPEVILLE,51240,200,30.42
51,VELYE,51130,100,10.68
51,LA CHAPELLE-SOUS-ORBAIS,51270,0,14.54
51,CHEPY,51240,400,8.68
51,VATRY,51320,100,8.39
51,BEAUNAY,51270,100,3.53
51,MONTMORT-LUCY,51270,600,29.17
51,SAINT-REMY-SOUS-BROYES,51120,100,7.75
51,CUISLES,51700,100,2.77
51,JUSSECOURT-MINECOURT,51340,200,8.92
51,SAINT-AMAND-SUR-FION,51300,1000,28.4
51,VAL-DES-MARAIS,51130,600,39.85
51,REVEILLON,51310,100,6.72
51,ISSE,51150,100,10.81
51,VILLERS-SOUS-CHATILLON,51700,200,4.84
51,VROIL,51330,100,10.34
51,VAVRAY-LE-PETIT,51300,100,5.39
51,ROMERY,51480,200,2.07
51,MARGERIE-HANCOURT,51290,200,21.87
51,LE GAULT-SOIGNY,51210,500,26.09
51,FAUX-VESIGNEUL,51320,200,39.42
51,BERGERES-SOUS-MONTMIRAIL,51210,100,10.52
51,SOULANGES,51300,500,12.37
51,FONTAINE-SUR-AY,51160,300,7.72
51,BILLY-LE-GRAND,51400,100,7.26
51,LE MEIX-TIERCELIN,51320,200,19.41
51,BEAUMONT-SUR-VESLE,51360,700,5.69
51,CONDE-SUR-MARNE,51150,700,12.34
51,COULOMMES-LA-MONTAGNE,51390,200,2.7
51,TREFOLS,51210,100,14.39
51,LENHARREE,51230,100,17.75
51,BROYES,51120,400,15.24
51,GIGNY-BUSSY,51290,300,22.45
51,SOMPUIS,51320,300,43.82
51,CERNAY-EN-DORMOIS,51800,200,24.82
51,MARGNY,51210,100,10.53
51,RAPSECOURT,51330,0,7.23
51,SCRUPT,51340,100,11.46
51,SAINT-QUENTIN-LE-VERGER,51120,100,10.63
51,DOMMARTIN-DAMPIERRE,51800,100,8.27
51,VINDEY,51120,100,7.94
51,EPOYE,51490,400,15.35
51,SAINT-LEONARD,51500,100,3.04
51,CORROY,51230,100,19.97
51,MONT-SUR-COURVILLE,51170,100,5.94
51,HAUTVILLERS,51160,800,11.77
51,CONNANTRAY-VAUREFROY,51230,200,28.83
51,LES RIVIERES-HENRUEL,51300,200,11.97
51,CHAMPGUYON,51310,300,16.63
51,BERRU,51420,500,13.65
51,BREUIL,51140,300,6.46
51,GRATREUIL,51800,0,4.77
51,JONCHERY-SUR-SUIPPE,51600,200,24.74
51,BELVAL-EN-ARGONNE,51330,100,12.17
51,BOUILLY,51390,200,5.64
51,SAUDOY,51120,400,12.66
51,SAINTE-MARIE-DU-LAC-NUISEMENT,51290,200,17.35
51,LE VIEIL-DAMPIERRE,51330,100,13.78
51,LAVANNES,51110,600,17.77
51,CHOUILLY,51200,1000,16.12
51,SAINT-HILAIRE-LE-PETIT,51490,300,22.76
51,LA FORESTIERE,51120,200,22.67
51,SOMME-TOURBE,51600,100,19.39
51,SAINT-EULIEN,52100,400,8.06
51,BOULEUSE,51170,200,4.11
51,MERY-PREMECY,51390,100,5.11
51,JOUY-LES-REIMS,51390,200,1.86
51,SUIPPES,51600,3900,42.25
51,SAINT-PIERRE,51510,300,10.27
51,SAINT-BON,51310,100,8
51,SOMSOIS,51290,200,21.31
52,DOULEVANT-LE-CHATEAU,52110,400,22.14
52,DAMMARTIN-SUR-MEUSE,52140,200,15.58
52,SAUDRON,52230,0,9.06
52,AIZANVILLE,52120,0,3.5
52,LES LOGES,52500,100,10.79
52,TORNAY,52500,0,7.3
52,PLESNOY,52360,100,9.03
52,LAFAUCHE,52700,100,5.16
52,PIERREMONT-SUR-AMANCE,52500,200,16.27
52,GILLANCOURT,52330,100,15.09
52,GENEVRIERES,52500,200,12.95
52,AUDELONCOURT,52240,100,11.6
52,LESCHERES-SUR-LE-BLAISERON,52110,100,14.93
52,AUJEURRES,52190,100,12.94
52,GUINDRECOURT-SUR-BLAISE,52330,0,5.52
52,BREUVANNES-EN-BASSIGNY,52240,700,48.55
52,NOIDANT-CHATENOY,52600,100,5.21
52,MONTCHARVOT,52400,0,3.52
52,HEUILLEY-LE-GRAND,52600,200,12.22
52,LAVILLENEUVE,52140,100,5.15
52,PALAISEUL,52600,100,4.98
52,LARIVIERE-ARNONCOURT,52400,100,20.32
52,RIVIERES-LE-BOIS,52600,100,7.14
52,SAILLY,52230,0,12.49
52,NARCY,52170,200,11.12
52,ROBERT-MAGNY-LANEUVILLE-A-REMY,52220,300,25.38
52,NEUVELLE-LES-VOISEY,52400,100,5.65
52,LAMOTHE-EN-BLAISY,52330,100,10.21
52,CHAMPIGNY-SOUS-VARENNES,52400,100,5.84
52,MANOIS,52700,500,10.36
52,AMBONVILLE,52110,100,14.47
52,SARCEY,52800,100,7.22
52,VALS-DES-TILLES,52160,200,36.89
52,BONNECOURT,52360,100,10.88
52,LEZEVILLE,52230,100,25.72
52,VILLARS-EN-AZOIS,52120,100,19.52
52,LECEY,52360,200,7.85
52,ROMAIN-SUR-MEUSE,52150,100,16.44
52,CHARMES-EN-L'ANGLE,52110,0,7.36
52,LOUZE,52220,300,20.65
52,REYNEL,52700,100,18.61
52,AULNOY-SUR-AUBE,52160,100,9.31
52,ARBOT,52160,100,13.15
52,COIFFY-LE-HAUT,52400,100,9.65
52,ROCHETAILLEE,52210,100,27.95
52,CUSEY,52190,200,23.22
52,DONJEUX,52300,400,12.84
52,SOMMEVOIRE,52220,700,32.68
52,COURCELLES-EN-MONTAGNE,52200,100,15.16
52,AUTIGNY-LE-GRAND,52300,200,3.59
52,LE PAILLY,52600,300,7.19
52,LEFFONDS,52210,300,36.24
52,CHARMES,52360,100,6.04
52,ESNOUVEAUX,52340,300,16.87
52,VESAIGNES-SOUS-LAFAUCHE,52700,100,13.78
52,ROUECOURT,52320,100,7.82
52,VALCOURT,52100,600,3.77
52,BOURMONT,52150,500,16.07
52,CHATEAUVILLAIN,52120,1700,106.37
52,DARMANNES,52700,300,18.15
52,OZIERES,52700,100,9.62
52,CLEFMONT,52240,200,19.33
52,LANEUVILLE-AU-PONT,52100,200,4.09
52,PONT-LA-VILLE,52120,100,10.23
52,LONGCHAMP,52240,100,6.11
52,SAINT-BROINGT-LE-BOIS,52190,100,4.49
52,BOURBONNE-LES-BAINS,52400,2300,64.93
52,TREMILLY,52110,100,10.72
52,CHANCENAY,52100,1000,9.86
52,MONTSAUGEON,52190,100,6.32
52,VILLEGUSIEN-LE-LAC,52190,700,29.94
52,VAUX-SUR-SAINT-URBAIN,52300,100,6.4
52,VAUX-SOUS-AUBIGNY,52190,700,14.71
52,CHAMOUILLEY,52410,800,7.81
52,JOINVILLE,52300,3800,18.94
52,POINSON-LES-FAYL,52500,200,12.43
52,VAUX-SUR-BLAISE,52130,400,7.19
52,COIFFY-LE-BAS,52400,100,11.32
52,THILLEUX,52220,100,9.71
52,VRONCOURT-LA-COTE,52240,0,4.19
52,VIVEY,52160,100,13.05
52,SEMOUTIERS-MONTSAON,52000,900,27.4
52,BRACHAY,52110,100,7.4
52,SARREY,52140,400,14.21
52,AIGREMONT,52400,0,4.87
52,BOUZANCOURT,52110,100,11.75
52,MAIZIERES,52300,200,11.7
52,IS-EN-BASSIGNY,52140,600,19.37
52,CUREL,52300,400,7.63
52,GERMAINVILLIERS,52150,100,6.6
52,VOILLECOMTE,52130,500,14.44
52,MELAY,52400,300,13.95
52,VERSEILLES-LE-BAS,52250,100,1.58
52,MATHONS,52300,100,13.4
52,NIJON,52150,100,7.71
52,GIEY-SUR-AUJON,52210,200,30.42
52,CHASSIGNY,52190,300,15.89
52,ORMOY-LES-SEXFONTAINES,52310,0,5.53
52,WASSY,52130,3000,33.82
52,ORMANCEY,52200,100,17.11
52,PANSEY,52230,100,8.96
52,EPIZON,52230,100,23.11
52,ROCHES-SUR-MARNE,52410,600,7.87
52,ORBIGNY-AU-MONT,52360,200,9.35
52,LONGEVILLE-SUR-LA-LAINES,52220,400,15.6
52,CELLES-EN-BASSIGNY,52360,100,8.92
52,AUTIGNY-LE-PETIT,52300,100,2.53
52,THONNANCE-LES-MOULINS,52230,100,21.5
52,CONDES,52000,300,5.08
52,SOULAUCOURT-SUR-MOUZON,52150,100,9.2
52,PERRANCEY-LES-VIEUX-MOULINS,52200,300,17.26
52,MARCILLY-EN-BASSIGNY,52360,200,19.56
52,DOMMARTIN-LE-FRANC,52110,200,10.03
52,VIOLOT,52600,100,4.27
52,ROCHES-BETTAINCOURT,52270,600,41.38
52,MENNOUVEAUX,52240,100,7.8
52,BUGNIERES,52210,100,18.29
52,NOIDANT-LE-ROCHEUX,52200,200,16.49
52,NONCOURT-SUR-LE-RONGEANT,52230,200,9.31
52,VERSEILLES-LE-HAUT,52250,0,2.83
52,FOULAIN,52800,700,26.28
52,PAROY-SUR-SAULX,52300,0,7.47
52,BALESMES-SUR-MARNE,52200,300,12.67
52,BUXIERES-LES-CLEFMONT,52240,0,5.92
52,SAINT-THIEBAULT,52150,300,0.61
52,JONCHERY,52000,1000,28.98
52,FRESNES-SUR-APANCE,52400,200,16.47
52,MARANVILLE,52370,500,12.42
52,NEUILLY-L'EVEQUE,52360,600,23.76
52,GERMAINES,52160,0,8.69
52,GILLEY,52500,100,10.58
52,CHANTRAINES,52700,200,10.42
52,BIZE,52500,100,2.09
52,LAVILLE-AUX-BOIS,52000,200,13.44
52,ATTANCOURT,52130,200,10.02
52,BIESLES,52340,1400,23.84
52,CIRFONTAINES-EN-AZOIS,52370,200,11.61
52,NEUILLY-SUR-SUIZE,52000,300,14.67
52,TORCENAY,52600,500,8.49
52,COLMIER-LE-BAS,52160,0,5.95
52,CHATONRUPT-SOMMERMONT,52300,300,16.66
52,VRAINCOURT,52310,100,3.48
52,OUDINCOURT,52310,200,7.44
52,JUZENNECOURT,52330,200,11.87
52,ROUVROY-SUR-MARNE,52300,400,8.41
52,CHALVRAINES,52700,200,26.35
52,SEMILLY,52700,100,14.6
52,VAUXBONS,52200,100,12.48
52,LACHAPELLE-EN-BLAISY,52330,100,16.53
52,CHANGEY,52360,300,6.67
52,ANDELOT-BLANCHEVILLE,52700,900,33.18
52,NULLY,52110,200,17.81
52,THONNANCE-LES-JOINVILLE,52300,800,11.33
52,ARNANCOURT,52110,100,9.31
52,CHANOY,52260,100,2.1
52,DONCOURT-SUR-MEUSE,52150,100,5.93
52,GERMISAY,52230,0,6.73
52,VITRY-LES-NOGENT,52800,200,7.95
52,LATRECEY-ORMOY-SUR-AUBE,52120,300,46.27
52,AILLIANVILLE,52700,200,23.63
52,MAIZIERES-SUR-AMANCE,52500,100,7.97
52,CELSOY,52600,100,5.42
52,ROUVRES-SUR-AUBE,52160,100,20.18
52,SAINT-VALLIER-SUR-MARNE,52200,200,6.64
52,CHOILLEY-DARDENAY,52190,200,17.56
52,RIAUCOURT,52000,500,10.71
52,RANGECOURT,52140,100,6.81
52,BLESSONVILLE,52120,200,9.76
52,BRETHENAY,52000,400,8.84
52,VALLEROY,52500,0,3.43
52,BASSONCOURT,52240,100,6.49
52,PEIGNEY,52200,300,8.22
52,THIVET,52800,300,15.37
52,MAGNEUX,52130,200,5.8
52,ROLAMPONT,52260,1600,49.1
52,COUBLANC,52500,100,19.19
52,BLUMERAY,52110,100,14.68
52,SERQUEUX,52400,500,25.63
52,MALAINCOURT-SUR-MEUSE,52150,100,3.83
52,MARNAY-SUR-MARNE,52800,300,10.62
52,DANCEVOIR,52210,200,25.58
52,VESAIGNES-SUR-MARNE,52800,100,8.45
52,FLAMMERECOURT,52110,100,10.52
52,GRENANT,52500,200,12.94
52,LONGEAU-PERCEY,52250,700,7.48
52,MARDOR,52200,100,7.44
52,SAULLES,52500,100,17.18
52,ARC-EN-BARROIS,52210,800,50.44
52,SIGNEVILLE,52700,100,8.08
52,GUINDRECOURT-AUX-ORMES,52300,100,9.07
52,LA GENEVROYE,52320,0,2.83
52,CHATENAY-MACHERON,52200,100,6.1
52,PREZ-SOUS-LAFAUCHE,52700,300,22.59
52,RIVIERE-LES-FOSSES,52190,200,17.94
52,GUYONVELLE,52400,100,5.34
52,HUMBERVILLE,52700,100,6.44
52,MIRBEL,52320,100,6.08
52,VITRY-EN-MONTAGNE,52160,0,9.53
52,BLECOURT,52300,100,7.25
52,COUPRAY,52210,200,12.1
52,BOLOGNE,52310,1900,31.26
52,ALLICHAMPS,52130,400,2.74
52,MANDRES-LA-COTE,52800,500,11.3
52,PISSELOUP,52500,0,3.19
52,NOGENT,52800,4000,54.63
52,SOMMANCOURT,52130,100,5.73
52,HALLIGNICOURT,52100,300,11.86
52,AINGOULAINCOURT,52230,0,5.1
52,BELMONT,52500,100,7.47
52,FAYL-BILLOT,52500,1400,42.9
52,BAYARD-SUR-MARNE,52170,1500,15.39
52,PUELLEMONTIER,52220,200,15.22
52,AUBEPIERRE-SUR-AUBE,52210,200,43.1
52,PRAUTHOY,52190,500,12.3
52,FAYS,52130,100,5.98
52,CHAMPIGNEULLES-EN-BASSIGNY,52150,100,6.82
52,MUSSEY-SUR-MARNE,52300,300,9.92
52,HACOURT,52150,0,2.94
52,HUMBECOURT,52290,700,20.84
52,CHAMPSEVRAINE,52500,800,40.77
52,LOUVIERES,52800,100,8.62
52,PERTHES,52100,600,13.08
52,POISEUL,52360,100,4.58
52,BOURDONS-SUR-ROGNON,52700,300,39.45
52,ECLARON-BRAUCOURT-SAINTE-LIVIERE,52290,2000,54.24
52,LE VAL-D'ESNOMS,52190,400,32.48
52,LOUVEMONT,52130,800,20.98
52,DOMMARIEN,52190,200,17.75
52,GERMAY,52230,0,11.96
52,PARNOY-EN-BASSIGNY,52400,300,40.75
52,PAUTAINES-AUGEVILLE,52270,0,14.42
52,SAINT-LOUP-SUR-AUJON,52210,200,19.33
52,SAINT-MARTIN-LES-LANGRES,52200,100,3.64
52,FORCEY,52700,100,5.28
52,VOISINES,52200,100,19.08
52,COLOMBEY-LES-DEUX-EGLISES,52330,700,73.63
52,PERROGNEY-LES-FONTAINES,52160,100,14.79
52,FERRIERE-ET-LAFOLIE,52300,0,7.93
52,BAY-SUR-AUBE,52160,100,9.75
52,ORQUEVAUX,52700,100,15.7
52,CHALANCEY,52160,100,13.49
52,DAMREMONT,52400,200,4.84
52,COUR-L'EVEQUE,52210,200,18.95
52,BETTANCOURT-LA-FERREE,52100,1900,5.38
52,CHAUMONT,52000,24000,55.26
52,MAATZ,52500,100,10.84
52,VIEVILLE,52310,300,11.18
52,MONTIER-EN-DER,52220,2100,27.79
52,VILLARS-SANTENOGE,52160,100,19.95
52,SAINT-BLIN,52700,400,22.33
52,ORGES,52120,400,17.52
52,VAL-DE-MEUSE,52140,2200,92.56
52,SOMMERECOURT,52150,100,7.66
52,ANNEVILLE-LA-PRAIRIE,52310,100,5.22
52,CURMONT,52330,0,2.94
52,POULANGY,52800,400,17.39
52,SAINT-URBAIN-MACONCOURT,52300,700,25.85
52,RENNEPONT,52370,200,11.98
52,ORBIGNY-AU-VAL,52360,100,7.55
52,LAVERNOY,52140,100,4.5
52,APREY,52250,200,15.72
52,AUTREVILLE-SUR-LA-RENNE,52120,500,41.76
52,BROUSSEVAL,52130,700,6.01
52,DAILLANCOURT,52110,100,7.91
52,MERTRUD,52110,200,12.06
52,CHAUMONT-LA-VILLE,52150,100,11.22
52,LIFFOL-LE-PETIT,52700,400,25.72
52,DINTEVILLE,52120,100,15.46
52,BEURVILLE,52110,100,22.92
52,BRENNES,52200,100,9.88
52,RACHECOURT-SUR-MARNE,52170,800,5.65
52,VERBIESLES,52000,300,11.36
52,LE CHATELET-SUR-MEUSE,52400,200,21.31
52,CHAUFFOURT,52140,200,9.63
52,MARAC,52260,200,21.92
52,MILLIERES,52240,100,14.09
52,TERNAT,52210,100,7.91
52,RICHEBOURG,52120,300,21.2
52,LEVECOURT,52150,100,6.7
52,LUZY-SUR-MARNE,52000,300,16.11
52,BOURG-SAINTE-MARIE,52150,100,9.19
52,TROISFONTAINES-LA-VILLE,52130,400,37.88
52,HUILLIECOURT,52150,100,8.87
52,BUSSON,52700,0,9.88
52,VILLIERS-SUR-SUIZE,52210,200,17.55
52,CHARMES-LA-GRANDE,52110,200,11.43
52,OUTREMECOURT,52150,100,9.1
52,HUMES-JORQUENAY,52200,600,15.64
52,VILLIERS-EN-LIEU,52100,1600,12.9
52,BANNES,52360,400,9.16
52,GUDMONT-VILLIERS,52320,400,16.77
52,COHONS,52600,300,12.55
52,VECQUEVILLE,52300,600,5.22
52,MORIONVILLIERS,52700,0,6.88
52,FAVEROLLES,52260,100,17.28
52,RIMAUCOURT,52700,800,20.26
52,DAMPIERRE,52360,400,16.39
52,DOMREMY-LANDEVILLE,52270,100,18.64
52,CHAMPIGNY-LES-LANGRES,52200,400,6.35
52,VALLERET,52130,100,4.76
52,ECHENAY,52230,100,9.44
52,RIZAUCOURT-BUCHEY,52330,100,15.07
52,DOMBLAIN,52130,100,5.33
52,VILLE-EN-BLAISOIS,52130,200,6.89
52,CHAMBRONCOURT,52700,0,10.18
52,TERRE-NATALE,52400,400,23.37
52,MORANCOURT,52110,100,13.92
52,FRAMPAS,52220,200,10.22
52,ANNONVILLE,52230,0,6.19
52,PLANRUPT,52220,300,8.33
52,DROYES,52220,400,25.23
52,EFFINCOURT,52300,100,12.31
52,SONCOURT-SUR-MARNE,52320,400,13.63
52,LEURVILLE,52700,100,10.44
52,VOUECOURT,52320,200,13.42
52,HAUTE-AMANCE,52600,1000,46.33
52,SUZANNECOURT,52300,300,4.6
52,RACHECOURT-SUZEMONT,52130,100,3.57
52,MONTREUIL-SUR-BLAISE,52130,200,1.36
52,BUXIERES-LES-VILLIERS,52000,200,4.97
52,MEURES,52310,100,8.17
52,CIREY-SUR-BLAISE,52110,100,16.44
52,SAINT-CIERGUES,52200,200,12.45
52,MOESLAINS,52100,500,1.62
52,MAREILLES,52700,100,22.28
52,RANCONNIERES,52140,100,8.35
52,VELLES,52500,100,4.29
52,ROUGEUX,52500,100,9.82
52,CHATENAY-VAUDIN,52360,100,3.72
52,BOURG,52200,100,7.23
52,CHAMARANDES-CHOIGNES,52000,1100,18.8
52,NOMECOURT,52300,100,10.77
52,LANTY-SUR-AUBE,52120,100,22.42
52,BEAUCHEMIN,52260,100,11.92
52,DOULEVANT-LE-PETIT,52130,0,3.03
52,VICQ,52400,200,13.72
52,CEFFONDS,52220,600,36.52
52,PRASLAY,52160,100,11.28
52,ARBIGNY-SOUS-VARENNES,52500,100,9.84
52,DOULAINCOURT-SAUCOURT,52270,1000,43.86
52,LANGRES,52200,8200,22.33
52,POINSENOT,52160,100,7.26
52,GRANDCHAMP,52600,100,4.78
52,CHALINDREY,52600,2700,20.05
52,SAINT-DIZIER,52100,26400,47.69
52,FRONVILLE,52300,300,11.08
52,CERISIERES,52320,100,10.02
52,CUVES,52240,0,5.4
52,NOYERS,52240,100,7.29
52,LAMANCINE,52310,100,4.48
52,DOMMARTIN-LE-SAINT-PERE,52110,300,14.88
52,CHAUDENAY,52600,300,4.6
52,EURVILLE-BIENVILLE,52410,2000,20.73
52,VIGNES-LA-COTE,52700,100,3.1
52,VILLIERS-LES-APREY,52190,0,7.39
52,LEUCHEY,52190,100,5.48
52,NINVILLE,52800,100,9.03
52,OSNE-LE-VAL,52300,300,26.92
52,ENFONVELLE,52400,100,12.4
52,MERREY,52240,100,6.84
52,FRECOURT,52360,100,6.22
52,THOL-LES-MILLIERES,52240,0,6.91
52,SAVIGNY,52500,100,6.19
52,PRESSIGNY,52500,200,22.61
52,ANDILLY-EN-BASSIGNY,52360,100,8.42
52,BRAINVILLE-SUR-MEUSE,52150,100,5.93
52,VOISEY,52400,400,31.6
52,ISOMES,52190,100,10.63
52,ILLOUD,52150,300,13.85
52,AUBERIVE,52160,200,70.64
52,POINSON-LES-NOGENT,52800,200,10.67
52,COURCELLES-SUR-BLAISE,52110,100,5.67
52,BLAISY,52330,100,5.62
52,VAUDRECOURT,52150,0,2.6
52,MAISONCELLES,52240,100,4.2
52,BRICON,52120,400,9.51
52,TREIX,52000,200,15.46
52,SEXFONTAINES,52330,100,20.77
52,FONTAINES-SUR-MARNE,52170,200,6.47
52,ANROSEY,52500,200,11.04
52,VIGNORY,52320,300,19.46
52,MONTHERIES,52330,100,16.22
52,VAUDREMONT,52330,100,10.39
52,CHEVILLON,52170,1400,36.9
52,FRONCLES,52320,1600,20.05
52,MARBEVILLE,52320,100,17.71
52,CLINCHAMP,52700,100,16.07
52,BAISSEY,52250,200,9.97
52,CIREY-LES-MAREILLES,52700,100,14.59
52,SOYERS,52400,100,6.05
52,BRIAUCOURT,52700,200,9.47
52,LANEUVELLE,52400,100,11.03
52,ORCEVAUX,52250,100,4.22
52,RUPT,52300,300,6.53
52,LANQUES-SUR-ROGNON,52800,200,13.12
52,CIRFONTAINES-EN-ORNOIS,52230,100,13.95
52,AGEVILLE,52340,300,19.55
52,SAINTS-GEOSMES,52200,1000,14.94
52,VILLIERS-LE-SEC,52000,600,15.71
52,PERRUSSE,52240,0,5.61
52,SAINT-MAURICE,52200,100,3.55
52,MONTOT-SUR-ROGNON,52700,100,7.84
52,POISSONS,52230,700,15.48
52,FLAGEY,52250,100,8.32
52,BRAUX-LE-CHATEL,52120,100,10.62
52,HEUILLEY-COTTON,52600,300,10.09
52,HARREVILLE-LES-CHANTEURS,52150,300,15.76
52,VESVRES-SOUS-CHALANCEY,52190,100,7.22
52,OCCEY,52190,100,16.87
52,GONCOURT,52150,300,18.77
52,LAFERTE-SUR-AUBE,52120,400,32.54
52,VONCOURT,52500,0,3.5
52,COLMIER-LE-HAUT,52160,100,19.35
52,SAINT-BROINGT-LES-FOSSES,52190,200,12.37
52,MOUILLERON,52160,0,5.19
52,SILVAROUVRES,52120,0,19.41
52,VAILLANT,52160,100,7.5
52,EUFFIGNEIX,52000,300,9
52,CULMONT,52600,600,8.29
52,BAUDRECOURT,52110,100,8.78
52,BAILLY-AUX-FORGES,52130,100,10.51
52,ECOT-LA-COMBE,52700,0,20.93
52,GRAFFIGNY-CHEMIN,52150,200,17.27
52,CHOISEUL,52240,100,8.63
52,LAFERTE-SUR-AMANCE,52500,100,7.97
52,CONSIGNY,52700,100,10.95
52,POINSON-LES-GRANCEY,52160,100,11.68
52,ROUELLES,52160,0,6.62
52,GILLAUME,52230,0,5.21
52,ROCHEFORT-SUR-LA-COTE,52700,100,5.18
52,MONTREUIL-SUR-THONNANCE,52230,100,8.09
52,DAILLECOURT,52240,100,7.37
52,FARINCOURT,52500,100,5.08
53,CHATEAU-GONTIER,53200,11400,28.03
53,MARCILLE-LA-VILLE,53440,800,26.96
53,LAUNAY-VILLIERS,53410,400,9.05
53,MONTIGNE-LE-BRILLANT,53970,1300,18.05
53,COUDRAY,53200,800,11.01
53,CRAON,53400,4600,24.56
53,DAON,53200,500,17.93
53,BAZOUGERS,53170,1000,31.72
53,LA PALLU,53140,200,6.65
53,SAINT-CYR-EN-PAIL,53140,400,20.65
53,RENAZE,53800,2700,16.72
53,SAINT-GERMAIN-LE-FOUILLOUX,53240,1000,15.48
53,FOUGEROLLES-DU-PLESSIS,53190,1400,33.29
53,LA HAIE-TRAVERSAINE,53300,500,10.7
53,LA DOREE,53190,300,17.84
53,JUVIGNE,53380,1400,62.16
53,CHARCHIGNE,53250,500,14.91
53,PLACE,53240,300,25.25
53,LEVARE,53120,300,11.53
53,SAINT-PIERRE-DES-LANDES,53500,1000,40.9
53,LE HAM,53250,400,25.28
53,LOUPFOUGERES,53700,400,18.76
53,SAINT-AUBIN-DU-DESERT,53700,300,12.83
53,RAVIGNY,61420,200,6.54
53,SENONNES,53390,400,13.13
53,SAINT-GERMAIN-LE-GUILLAUME,53240,500,13.23
53,SAINT-HILAIRE-DU-MAINE,53380,800,31.06
53,MARTIGNE-SUR-MAYENNE,53470,1600,31.61
53,BALLOTS,53350,1200,36.01
53,LANDIVY,53190,1200,28.54
53,THUBOEUF,53110,300,13.88
53,LA BIGOTTIERE,53240,400,18.4
53,CHANTRIGNE,53300,600,18.62
53,ALEXAIN,53240,500,16.24
53,LA GRAVELLE,53410,500,6.23
53,SAINTE-GEMMES-LE-ROBERT,53600,800,35.62
53,LAIGNE,53200,800,21.54
53,IZE,53160,500,28.15
53,MERAL,53230,1100,29.5
53,MESLAY-DU-MAINE,53170,2700,24.18
53,MARIGNE-PEUTON,53200,600,16.61
53,SACE,53470,400,12.46
53,LA SELLE-CRAONNAISE,53800,900,29.17
53,LA BAZOUGE-DES-ALLEUX,53470,400,18.1
53,PORT-BRILLET,53410,1900,8.1
53,SAINT-MARS-SUR-LA-FUTAIE,53220,600,21.45
53,SAINT-JEAN-SUR-ERVE,53270,500,25.39
53,AMPOIGNE,53200,600,21.12
53,SAINT-POIX,53540,400,7.38
53,SAINT-PIERRE-LA-COUR,53410,1900,15.69
53,SOUCE,53300,200,6.67
53,SAINT-CENERE,53150,400,18.89
53,SAINT-MICHEL-DE-LA-ROE,53350,300,13.22
53,SAINT-GEORGES-SUR-ERVE,53600,400,20.17
53,COSSE-LE-VIVIEN,53230,2900,44.41
53,SAINT-CHARLES-LA-FORET,53170,200,10.61
53,SAINT-OUEN-DES-VALLONS,53150,200,7.38
